16,3,97.01,0.0,223.39,64.77,1,1,1.0
16,4,314.57,0.0,397.55,115.27,1,1,1.0
16,5,656.5,136.0,275.70000000000005,115.9,1,1,1.0
16,6,1.2,165.1,51.8,90.6,1,1,1.0
17,3,97.01,0.0,223.39,64.77,1,1,1.0
17,4,314.57,0.0,397.55,115.27,1,1,1.0
17,5,613.12,124.99,275.70000000000005,115.89999999999999,1,1,1.0
17,6,1.2,165.1,73.8,107.4,1,1,1.0
18,3,97.01,0.0,223.39,64.77,1,1,1.0
18,4,314.57,0.0,397.55,115.27,1,1,1.0
18,5,582.0,116.58,253.10000000000002,115.89999999999999,1,1,1.0
18,6,1.2,165.1,91.89999999999999,116.50000000000003,1,1,1.0
19,3,97.01,0.0,223.39,64.77,1,1,1.0
19,4,314.57,0.0,397.55,115.27,1,1,1.0
19,5,544.45,107.51,253.0999999999999,115.89999999999999,1,1,1.0
19,6,0.0,173.5,117.1,121.0,1,1,1.0
20,3,97.01,0.0,223.39,64.77,1,1,1.0
20,4,314.57,0.0,397.55,115.27,1,1,1.0
20,5,506.89,102.33,253.10000000000002,115.89999999999999,1,1,1.0
20,6,0.0,181.3,143.0,128.7,1,1,1.0
21,3,97.01,0.0,223.39,64.77,1,1,1.0
21,4,314.57,0.0,397.55,115.27,1,1,1.0
21,5,468.69,91.97,253.09999999999997,115.9,1,1,1.0
21,6,0.0,185.8,165.0,137.8,1,1,1.0
22,3,97.01,0.0,223.39,64.77,1,1,1.0
22,4,314.57,0.0,397.55,115.27,1,1,1.0
22,5,452.5,95.2,224.60000000000002,103.60000000000001,1,1,1.0
22,6,0.0,198.1,194.1,138.50000000000003,1,1,1.0
23,3,97.01,0.0,223.39,64.77,1,1,1.0
23,4,314.57,0.0,397.55,115.27,1,1,1.0
23,5,420.13,90.02,224.60000000000002,103.60000000000001,1,1,1.0
23,6,14.24,201.34,213.56,152.05999999999997,1,1,1.0
24,3,97.01,0.0,223.39,64.77,1,1,1.0
24,4,314.57,0.0,397.55,115.27,1,1,1.0
24,5,394.88,85.5,213.62,100.35,1,1,1.0
24,6,34.96,209.75,231.64000000000001,163.05,1,1,1.0
25,3,97.01,0.0,223.39,64.77,1,1,1.0
25,4,314.57,0.0,397.55,115.27,1,1,1.0
25,5,365.09,83.56,213.63000000000005,100.35,1,1,1.0
25,6,56.33,216.88,249.07,176.01999999999998,1,1,1.0
26,3,97.01,0.0,223.39,64.77,1,1,1.0
26,4,314.57,0.0,397.55,115.27,1,1,1.0
26,5,348.3,81.0,199.3,88.0,1,1,1.0
26,6,78.34,229.18,266.55999999999995,185.71999999999997,1,1,1.0
27,3,97.01,0.0,223.39,64.77,1,1,1.0
27,4,314.57,0.0,397.55,115.27,1,1,1.0
27,5,330.17,75.82,183.12999999999994,86.68,1,1,1.0
27,6,109.42,244.07,282.08,197.32999999999998,1,1,1.0
28,3,97.01,0.0,223.39,64.77,1,1,1.0
28,4,314.57,0.0,397.55,115.27,1,1,1.0
28,5,308.8,71.29,183.13,86.67999999999999,1,1,1.0
28,6,139.21,251.19,302.78999999999996,209.61,1,1,1.0
29,3,97.01,0.0,223.39,64.77,1,1,1.0
29,4,314.57,0.0,397.55,115.27,1,1,1.0
29,5,281.61,68.05,183.13,86.67999999999999,1,1,1.0
29,6,174.82,266.08,321.58,223.82,1,1,1.0
29,7,912.84,170.96,47.15999999999997,80.92999999999998,1,1,1.0
30,3,97.01,0.0,223.39,64.77,1,1,1.0
30,4,314.57,0.0,397.55,115.27,1,1,1.0
30,5,267.4,66.8,170.8,76.3,1,1,1.0
30,6,215.61,287.45,344.89,233.55,1,1,1.0
30,7,864.3,170.96,95.70000000000005,80.92999999999998,1,1,1.0
31,3,97.01,0.0,223.39,64.77,1,1,1.0
31,4,314.57,0.0,397.55,115.27,1,1,1.0
31,5,250.6,66.8,160.4,76.3,1,1,1.0
31,6,257.05,305.58,370.74999999999994,233.55,1,1,1.0
31,7,812.5,157.4,147.5,94.48999999999998,1,1,1.0
32,3,97.01,0.0,223.39,64.77,1,1,1.0
32,4,314.57,0.0,397.55,115.27,1,1,1.0
32,5,231.82,64.21,160.40000000000003,76.3,1,1,1.0
32,6,292.66,321.8,407.04,216.68,1,1,1.0
32,7,769.8,132.8,190.20000000000005,119.08999999999997,1,1,1.0
33,3,97.01,0.0,223.39,64.77,1,1,1.0
33,4,314.57,0.0,397.55,115.27,1,1,1.0
33,5,205.92,60.32,160.4,76.30000000000001,1,1,1.0
33,6,343.81,335.4,416.79,204.60000000000002,1,1,1.0
33,7,728.36,127.62,231.64,130.07999999999998,1,1,1.0
34,3,97.01,0.0,223.39,64.77,1,1,1.0
34,4,314.57,0.0,397.55,115.27,1,1,1.0
34,5,198.8,55.14,143.59999999999997,70.46,1,1,1.0
34,6,402.09,365.83,447.21,174.17000000000002,1,1,1.0
34,7,689.51,118.56,254.99,117.13999999999999,1,1,1.0
35,3,97.01,0.0,223.39,64.77,1,1,1.0
35,4,314.57,0.0,397.55,115.27,1,1,1.0
35,5,177.43,52.55,143.59999999999997,70.46000000000001,1,1,1.0
35,6,472.01,384.61,447.22,155.39,1,1,1.0
35,7,640.95,114.67,254.99,117.14999999999999,1,1,1.0
36,3,97.01,0.0,223.39,64.77,1,1,1.0
36,4,314.57,0.0,397.55,115.27,1,1,1.0
36,5,163.19,53.2,143.60000000000002,70.46,1,1,1.0
36,6,549.71,421.51,410.28999999999996,118.49000000000001,1,1,1.0
36,7,605.34,108.84,254.99,117.15,1,1,1.0
37,3,97.01,0.0,223.39,64.77,1,1,1.0
37,4,314.57,0.0,397.55,115.27,1,1,1.0
37,5,148.35,50.23,143.6,70.46000000000001,1,1,1.0
37,6,581.4,442.3,378.6,97.69999999999999,1,1,1.0
37,7,574.9,98.5,226.5,102.19999999999999,1,1,1.0
38,3,97.01,0.0,223.39,64.77,1,1,1.0
38,4,314.57,0.0,397.55,115.27,1,1,1.0
38,5,132.81,47.0,143.60000000000002,70.45,1,1,1.0
38,6,653.92,465.61,306.08000000000004,74.38999999999999,1,1,1.0
38,7,539.29,94.61,226.5,102.2,1,1,1.0
39,3,97.01,0.0,223.39,64.77,1,1,1.0
39,4,314.57,0.0,397.55,115.27,1,1,1.0
39,5,114.68,44.41,143.59999999999997,70.45,1,1,1.0
39,6,841.69,510.93,118.30999999999995,29.069999999999993,1,1,1.0
39,7,498.5,89.43,226.5,102.19999999999999,1,1,1.0
40,3,97.01,0.0,223.39,64.77,1,1,1.0
40,4,314.57,0.0,397.55,115.27,1,1,1.0
40,5,98.5,38.58,143.6,70.46000000000001,1,1,1.0
40,7,464.18,84.9,226.49999999999994,102.19999999999999,1,1,1.0
41,3,97.01,0.0,223.39,64.77,1,1,1.0
41,4,314.57,0.0,397.55,115.27,1,1,1.0
41,5,88.14,35.34,143.60000000000002,70.46,1,1,1.0
41,7,436.34,77.13,226.50000000000006,102.20000000000002,1,1,1.0
42,3,97.01,0.0,223.39,64.77,1,1,1.0
42,4,314.57,0.0,397.55,115.27,1,1,1.0
42,5,80.37,34.7,128.03,64.0,1,1,1.0
42,7,418.9,70.66,192.10000000000002,88.64000000000001,1,1,1.0
43,3,97.01,0.0,223.39,64.77,1,1,1.0
43,4,314.57,0.0,397.55,115.27,1,1,1.0
43,5,68.07,34.05,128.03,64.0,1,1,1.0
43,7,391.71,66.77,192.09999999999997,88.64999999999999,1,1,1.0
44,3,97.01,0.0,223.39,64.77,1,1,1.0
44,4,314.57,0.0,397.55,115.27,1,1,1.0
44,5,68.07,34.05,108.63,62.05,1,1,1.0
44,7,371.63,64.18,175.87,88.62,1,1,1.0
45,3,97.01,0.0,223.39,64.77,1,1,1.0
45,4,314.57,0.0,397.55,115.27,1,1,1.0
45,5,52.53,29.52,108.63,62.05,1,1,1.0
45,7,347.03,61.59,172.67000000000007,80.81,1,1,1.0
46,3,97.01,0.0,223.39,64.77,1,1,1.0
46,4,314.57,0.0,397.55,115.27,1,1,1.0
46,5,39.58,28.23,108.63000000000001,62.03999999999999,1,1,1.0
46,7,319.19,56.41,172.67000000000002,80.81,1,1,1.0
47,3,97.01,0.0,223.39,64.77,1,1,1.0
47,4,314.57,0.0,397.55,115.27,1,1,1.0
47,5,30.51,24.99,106.08999999999999,62.05000000000001,1,1,1.0
47,7,300.4,53.82,162.97000000000003,80.81,1,1,1.0
48,3,97.01,0.0,223.39,64.77,1,1,1.0
48,4,314.57,0.0,397.55,115.27,1,1,1.0
48,5,18.86,22.4,106.09,62.050000000000004,1,1,1.0
48,7,278.39,51.23,162.97000000000003,80.81,1,1,1.0
49,3,97.01,0.0,223.39,64.77,1,1,1.0
49,4,314.57,0.0,397.55,115.27,1,1,1.0
49,5,8.5,23.05,106.09,62.040000000000006,1,1,1.0
49,7,264.1,44.76,148.12,80.81,1,1,1.0
50,3,97.01,0.0,223.39,64.77,1,1,1.0
50,4,314.57,0.0,397.55,115.27,1,1,1.0
50,5,0.0,20.46,103.58,62.04,1,1,1.0
50,7,245.32,42.82,148.12,80.80000000000001,1,1,1.0
51,3,97.01,0.0,223.39,64.77,1,1,1.0
51,4,314.57,0.0,397.55,115.27,1,1,1.0
51,5,0.0,20.46,88.7,55.13999999999999,1,1,1.0
51,7,228.12,39.95,134.98000000000002,76.25,1,1,1.0
52,3,97.01,0.0,223.39,64.77,1,1,1.0
52,4,314.57,0.0,397.55,115.27,1,1,1.0
52,5,0.0,18.16,80.67,55.150000000000006,1,1,1.0
52,7,209.21,38.8,134.97,76.25,1,1,1.0
53,3,97.01,0.0,223.39,64.77,1,1,1.0
53,4,314.57,0.0,397.55,115.27,1,1,1.0
53,5,0.0,16.44,70.93,55.150000000000006,1,1,1.0
53,7,188.57,37.08,134.98000000000002,67.62,1,1,1.0
54,3,97.01,0.0,223.39,64.77,1,1,1.0
54,4,314.57,0.0,397.55,115.27,1,1,1.0
54,5,0.0,16.44,59.47,55.150000000000006,1,1,1.0
54,7,173.09,37.08,134.98,67.62,1,1,1.0
55,3,97.01,0.0,223.39,64.77,1,1,1.0
55,4,314.57,0.0,397.55,115.27,1,1,1.0
55,5,0.0,14.72,51.44,55.150000000000006,1,1,1.0
55,7,165.1,36.51,121.76000000000002,67.62,1,1,1.0
56,3,97.01,0.0,223.39,64.77,1,1,1.0
56,4,314.57,0.0,397.55,115.27,1,1,1.0
56,5,0.0,14.72,43.4,55.150000000000006,1,1,1.0
56,7,145.61,31.93,121.75999999999999,67.61000000000001,1,1,1.0
57,3,97.01,0.0,223.39,64.77,1,1,1.0
57,4,314.57,0.0,397.55,115.27,1,1,1.0
57,5,0.0,13.58,34.23,55.14,1,1,1.0
57,7,137.6,30.21,115.43,67.60999999999999,1,1,1.0
58,3,97.01,0.0,223.39,64.77,1,1,1.0
58,4,314.57,0.0,397.55,115.27,1,1,1.0
58,5,0.0,20.5,25.06,39.6,1,1,1.0
58,7,119.83,29.63,115.42999999999999,67.62,1,1,1.0
59,3,97.01,0.0,223.39,64.77,1,1,1.0
59,4,314.57,0.0,397.55,115.27,1,1,1.0
59,5,0.0,20.5,18.75,39.6,1,1,1.0
59,7,108.9,29.63,112.60999999999999,67.62,1,1,1.0
60,3,97.01,0.0,223.39,64.77,1,1,1.0
60,4,314.57,0.0,397.55,115.27,1,1,1.0
60,5,0.0,20.5,12.44,39.6,1,1,1.0
60,7,99.7,26.2,104.61,64.2,1,1,1.0
